round_id,scene_id,qx,qy,qz,qw,x,y,z,width,score,label,integration_time,planning_time
20,2774889094ad4432a8f4f75bbf5a115d,-0.7685866273684616,-0.6393294266026156,0.016798803403100183,0.015820262784418594,0.07500000000000001,0.06750000000000002,0.12750000000000003,0.05107725977897645,0.9471362,0,0.02794647216796875,0.01363229751586914
20,7e48c5af18be4b8596c325ecd964914c,-0.8952688372473542,0.43779449665633213,-0.00037410251998567536,0.08264107815429303,0.18000000000000005,0.09000000000000002,0.12000000000000002,0.05023189544677736,0.9569448,1,0.025187969207763672,0.013465404510498047
20,883299256ec9451fb7aa5ba3ab0ef9a3,-0.9964844422061448,-0.08244895800686142,0.01109934393853633,0.009885865102524479,0.18000000000000005,0.15750000000000003,0.12000000000000002,0.05605336904525758,0.9740181,1,0.02556014060974121,0.013824224472045898
20,70c48ff7dd85415fb8949ba5c1a330ce,-0.9313860566771871,0.229040712884176,0.26194098679410727,0.10699198430797302,0.12000000000000002,0.08250000000000002,0.12000000000000002,0.039871108531951915,0.93510854,1,0.024812936782836914,0.013653993606567383
20,fa117cdf4d4649058519d49dd73be816,-0.9474806337426412,-0.3166416038822579,0.04271699554838651,0.01392126663896849,0.11250000000000002,0.18000000000000005,0.12750000000000003,0.05958631038665772,0.95996505,0,0.02605295181274414,0.013462543487548828
20,7c8fa0f1961b46d2bd7e2c8ba0a28c2b,-0.9440617024821926,-0.32788336483755715,0.034793377141997914,0.0054241936064553745,0.09750000000000002,0.21750000000000005,0.12750000000000003,0.06170242309570314,0.97689736,1,0.026146650314331055,0.013563871383666992
20,b33908467e8040988ed80b30a2a6319c,-0.8727643392590106,-0.4863056486302716,0.041995591947398,-0.005059099234149071,0.04500000000000001,0.06750000000000002,0.12750000000000003,0.062034301757812514,0.98343086,1,0.025398969650268555,0.0133209228515625
21,ff3d93db4d1a4758b868f57cd3052888,-0.9513859125799059,0.23025335306161718,-0.19568170551566855,-0.05963982624774599,0.10500000000000002,0.24750000000000005,0.14250000000000002,0.04522416830062867,0.97050035,1,0.03681540489196777,0.013626337051391602
21,361ee5fcde064448a92305487ffc7ef1,-0.9497687597964821,-0.3116669881117675,0.027629834895023544,0.006291554630245327,0.22500000000000003,0.06000000000000001,0.12750000000000003,0.059787282943725595,0.97810066,1,0.04256272315979004,0.018158674240112305
21,f869121ad9a64c4bb4531fe50d233ec2,-0.8547388862958275,-0.517747995312562,-0.036780528516399805,-0.002375358003741763,0.09750000000000002,0.06000000000000001,0.11250000000000002,0.054867435693740856,0.98257273,1,0.0415647029876709,0.0176999568939209
21,2b1798730df14be991a93727f1c0156e,-0.9729276663249791,-0.2267543470369184,0.020346967017672225,-0.03975202048289735,0.09750000000000002,0.15750000000000003,0.12750000000000003,0.05156051874160768,0.980068,1,0.035494327545166016,0.013571500778198242
21,69e830ab19a047878d8b89fdc054d521,-0.8964520878366354,0.43286303581645574,-0.07944386616863498,-0.0518837023089065,0.16500000000000004,0.24000000000000005,0.12750000000000003,0.05268806934356691,0.93062025,1,0.026042938232421875,0.013710737228393555
22,b83b2c125dcc4a9298745d316cb0ebe3,-0.9456163387196562,0.273724263038302,0.13650529344425494,0.11068456365848219,0.17250000000000004,0.037500000000000006,0.12750000000000003,0.05880656003952028,0.98412466,1,0.0260467529296875,0.013659000396728516
22,bb9e5ca28e8f4706ac95221f939bfd37,-0.9250090603596471,-0.3777259243391873,0.040423195308001716,0.006879652299381908,0.20250000000000004,0.20250000000000004,0.12750000000000003,0.057565720081329354,0.96666855,1,0.02563333511352539,0.013583898544311523
22,618b50c8f2fe4a308285cf02f7a4717b,-0.9359678009078239,0.34312778634567886,-0.0587487703737802,-0.05268946650759584,0.07500000000000001,0.15750000000000003,0.16500000000000004,0.04488163948059083,0.9874063,0,0.027286767959594727,0.013576030731201172
22,58af85e4279540c59e3884bd98625843,-0.947013500470452,0.2972775520390114,-0.09412232970060838,-0.07702255534662795,0.08250000000000002,0.15000000000000002,0.15750000000000003,0.046252098083496104,0.97576535,0,0.02502584457397461,0.013616085052490234
23,6818f9b8b6454d1799e387c5e5365c19,-0.9292103709359548,-0.3628231012865507,0.03472692169759506,-0.06100430007207475,0.15000000000000002,0.24750000000000005,0.12750000000000003,0.05610133409500123,0.9830085,1,0.02793097496032715,0.014527559280395508
23,310cd13b190e4846b0e4936acc75c7f2,-0.9885045795474806,-0.10399415130726103,-0.09847572949434755,-0.04844010123954433,0.04500000000000001,0.18750000000000003,0.12750000000000003,0.052426074743270885,0.9630518,1,0.02719283103942871,0.013524770736694336
23,8d811bf401d241cd99f639312f4dc60f,-0.9512039176689636,0.3038492422105043,-0.03894279051318707,0.037016267861092654,0.14250000000000002,0.15750000000000003,0.12000000000000002,0.058212218284606945,0.95809513,1,0.025371551513671875,0.013416528701782227
23,adaddcc805254dcba62b1ee4ea3bea06,-0.8849268989528103,0.3277968704237574,-0.29530372674542404,-0.1491620066250685,0.16500000000000004,0.15000000000000002,0.11250000000000002,0.06097462177276613,0.9359626,1,0.04096055030822754,0.018166065216064453
23,277f4a0a617c425999cd9c7635b208c5,-0.873780858798165,-0.4681089585826097,-0.13166119342133603,0.006807630976736102,0.19500000000000003,0.05250000000000001,0.12000000000000002,0.06472300529479982,0.97735614,1,0.041086673736572266,0.02014756202697754
24,7f28abd75184484f8cb210ad357b929a,-0.9834576649040836,-0.16944814417385054,-0.0635021205737299,-0.008113473983723758,0.04500000000000001,0.08250000000000002,0.12000000000000002,0.04644435524940491,0.9775715,1,0.033210039138793945,0.014674663543701172
24,138fde4452de417197ca8cc6ca006690,-0.38672473258443935,-0.6023981319712001,0.537710160970749,-0.44545286461522937,0.22500000000000003,0.25500000000000006,0.12750000000000003,0.05565910577774049,0.9451911,1,0.025982379913330078,0.013651609420776367
24,1340ddf245e54200a1ae7fd8b013fe30,-0.974840962239819,-0.22048053670008727,-0.031516828392812904,-0.0089510225026694,0.12000000000000002,0.18750000000000003,0.18000000000000005,0.053793439865112314,0.998367,1,0.025708436965942383,0.014196395874023438
24,6a600722267a4bfa99a3db4e2d302d3f,-0.7753197437509237,-0.6298538354412733,0.03817290756965012,-0.026575741901186053,0.21750000000000005,0.15000000000000002,0.12000000000000002,0.05595807552337648,0.98076344,1,0.02599024772644043,0.013955831527709961
24,da4d747110334928997fe01400681609,-0.9175311362384884,0.19985002356396697,0.3280016792556026,0.10301204065494107,0.11250000000000002,0.23250000000000004,0.12000000000000002,0.04605607151985169,0.9775839,1,0.025031566619873047,0.013415336608886719
25,584a5c747e8d4f859417d5af8e204e30,-0.9168989152931211,-0.17000596393287531,-0.3582742845659462,0.04509865164626663,0.11250000000000002,0.06000000000000001,0.12750000000000003,0.058655633926391615,0.9507391,1,0.024892330169677734,0.013887643814086914
25,7602f22990554d79867ce029372745cd,-0.9734436046192957,-0.22115854402363463,-0.0569967539705934,-0.015742206578300947,0.08250000000000002,0.16500000000000004,0.12000000000000002,0.04352855801582337,0.9399474,0,0.025172710418701172,0.01353001594543457
25,20f9fd153bd7436c86098f643b0f37a8,-0.6911991556604715,-0.7209793660950993,-0.007373703982932994,-0.0487658627415978,0.12750000000000003,0.26250000000000007,0.12000000000000002,0.04510802507400514,0.9326666,1,0.0262753963470459,0.013526439666748047
25,cea57bbc6cea4a7bbafa5567e8331dec,-0.8739320438004362,-0.35819830679830245,-0.31962948314155715,0.07598519153284114,0.06750000000000002,0.15000000000000002,0.11250000000000002,0.042391154766082774,0.9290895,1,0.024491548538208008,0.01384282112121582
25,87b5374d7e164d9a8c861bbc29a785fe,-0.9408404244155215,0.3284952049055199,0.06340263047690722,0.05376153446759688,0.24000000000000005,0.09000000000000002,0.12750000000000003,0.062032055854797374,0.9887284,1,0.040055274963378906,0.017728567123413086
25,eacfd19cbb9343309242f5e0743ccf79,-0.9755039293638079,-0.21945185986812876,-0.015044920255553974,0.0025720362933183616,0.17250000000000004,0.15000000000000002,0.12750000000000003,0.059120342731475845,0.9945316,1,0.040021657943725586,0.017267227172851562
26,8c49212f91ab4797adc896e62e2c1171,-0.9580586717675924,-0.282489930489725,0.018949551834296745,0.044316307473732164,0.21000000000000005,0.08250000000000002,0.12750000000000003,0.048699027299880994,0.949421,0,0.04088020324707031,0.018860816955566406
26,71853b05e857442eb6b29bf98b2dd33a,-0.8834254731729456,-0.4673520321356294,0.015957301464605007,0.029780462350718528,0.07500000000000001,0.21750000000000005,0.11250000000000002,0.06763943910598756,0.9704623,1,0.04386186599731445,0.01748514175415039
26,435ba11236cc4e289300a5909f001b64,-0.9878034767995733,-0.14969445445369098,0.042829546700985974,0.0012212525843939153,0.21000000000000005,0.07500000000000001,0.12750000000000003,0.044918203353881844,0.98517597,1,0.03940153121948242,0.015017509460449219
26,bf5ad07fc7264de1b58102a1ee15b143,-0.8660474792246852,-0.49638666858353253,-0.05397621774470531,-0.025467761956776604,0.16500000000000004,0.15000000000000002,0.12000000000000002,0.06258194446563722,0.9311949,1,0.0250396728515625,0.013630151748657227
26,e3fc149cbe8d4541b4ebfdef40a1a626,-0.9356455965747131,-0.3504347638952374,0.04181221678971808,0.00381213734902146,0.11250000000000002,0.06750000000000002,0.12750000000000003,0.06573663711547853,0.9874705,1,0.027672767639160156,0.013611793518066406
27,0635fcb2a5a24c329bbbc0d418c4a105,-0.8697687612376119,0.06692981893041586,-0.4801976804927827,-0.09183076261516622,0.07500000000000001,0.14250000000000002,0.15000000000000002,0.0411996603012085,0.93406665,1,0.026678800582885742,0.013899564743041992
27,de53d1db23d441ffada4b3fa4a6ce880,-0.8971673542275708,-0.4416492725148634,-0.003531827473509391,-0.00491780338055244,0.14250000000000002,0.06000000000000001,0.18000000000000005,0.05797079086303712,0.98392355,1,0.025188207626342773,0.013671636581420898
27,b88bdc12b6ef463cbcf4573eaa7ada0b,-0.9388904493483947,0.3215159355164373,-0.06964509573369274,-0.10130048357043732,0.15000000000000002,0.16500000000000004,0.15750000000000003,0.043050534725189216,0.9514685,1,0.028057575225830078,0.013552665710449219
27,474bf2c983c649418cb011ea845b701e,-0.9501667998344584,-0.3106544737945123,0.020058854353099648,-0.016567823207653848,0.21750000000000005,0.15000000000000002,0.12750000000000003,0.0626165270805359,0.9900697,1,0.04454827308654785,0.017993688583374023
27,d15bb65b75c84873b63ac12e24e5e89f,-0.944541251052102,0.3065881649766607,-0.03508836685193024,0.11231352843196866,0.12000000000000002,0.07500000000000001,0.12750000000000003,0.06940805912017824,0.93690896,0,0.041210174560546875,0.017072200775146484
27,f2504512c60c4c32b604ad6539a972be,-0.9446219715978402,0.32802039086469176,-0.009486542928354422,-0.0013998052909301561,0.12000000000000002,0.08250000000000002,0.12750000000000003,0.06589618921279909,0.9773279,1,0.04266524314880371,0.017865896224975586
28,94e77042fd264d39bb3f6b55999cab4e,-0.9637323308714921,-0.26643090900735067,0.00546381672606752,0.014307755424999895,0.15000000000000002,0.09750000000000002,0.18000000000000005,0.04084462881088258,0.9939762,1,0.026721954345703125,0.013779878616333008
28,ad5455ff86f3491fa68f79b897a47ed3,-0.9837826565621266,-0.17612964049538188,0.018300073361246415,0.028550686532997745,0.19500000000000003,0.24000000000000005,0.12750000000000003,0.061676974296569834,0.98393244,1,0.025142908096313477,0.013427734375
28,e17b211f39b042e1bd2e85886946c327,-0.994547887747224,0.10214957432687724,-0.001663536272607937,0.020909234549423266,0.16500000000000004,0.08250000000000002,0.12750000000000003,0.05804319977760316,0.99242353,1,0.025210857391357422,0.01359868049621582
28,43bc75b8639c4f5dbf011b610a5e04b1,-0.7620990158946648,-0.6471449037050958,0.012666583797430946,-0.01575186451848007,0.09000000000000002,0.12000000000000002,0.11250000000000002,0.05533688306808473,0.9767504,1,0.024808883666992188,0.014435768127441406
28,30a5313c57d343cb826adc8b28421a54,-0.8745329520289878,-0.4821250814034912,0.039350245779028716,-0.034627732444833546,0.05250000000000001,0.06000000000000001,0.12000000000000002,0.04245166540145875,0.9691675,0,0.025452613830566406,0.016637563705444336
28,8c5f740249a34b35b1ec38a398a21fd5,-0.8874630336941799,-0.4590035679515685,0.041391164087488004,-0.0034438306484948556,0.05250000000000001,0.037500000000000006,0.12000000000000002,0.038639112710952765,0.9523229,0,0.02494072914123535,0.014103174209594727
29,013e9b6e67e8484aa62572f4f99a34e6,-0.8427819244704671,-0.41783524730512545,-0.3335197721543861,0.06242511896189856,0.09750000000000002,0.12750000000000003,0.15000000000000002,0.04477890372276307,0.931877,1,0.025400161743164062,0.013665199279785156
29,63ce30be3da64ce7a9df5d05272ae04d,-0.9417985534688368,0.33551716294955186,-0.020906742344681133,-0.0025741357431037725,0.15750000000000003,0.21750000000000005,0.16500000000000004,0.06305827617645265,0.9664472,1,0.024962663650512695,0.014524221420288086
29,19e2846894074028a7fa3c2cac22360d,-0.9730633804888693,0.19418882748133806,-0.10769950279279207,-0.06196106786670387,0.15000000000000002,0.21750000000000005,0.12750000000000003,0.048825763463974006,0.9354084,0,0.025483131408691406,0.013736724853515625
29,b072eb9bc1624c8c976d3841858002f5,-0.8916667003236375,0.3418227624115461,-0.2680253833467309,-0.12747583501642215,0.13500000000000004,0.21750000000000005,0.12000000000000002,0.047665708065032966,0.9416501,1,0.0395960807800293,0.01799178123474121
29,23ef1d504a2e451da09b4cc68a13f7d2,-0.9415860402918512,0.31367720923673753,-0.09778972331686696,-0.07388847776598736,0.10500000000000002,0.14250000000000002,0.12750000000000003,0.055390698909759534,0.98239315,1,0.04023885726928711,0.01973247528076172
29,c0218541e39d465e9bc0a9b5b57cd4b5,-0.9376918423243377,-0.3462685772313391,0.02599425150940592,0.012505204877941746,0.24000000000000005,0.09750000000000002,0.12750000000000003,0.061085400581359875,0.9114215,0,0.036429643630981445,0.013529300689697266
29,e25acc33bf924c14854434156efc31d9,-0.8429253054772752,-0.5354938694881043,0.04197992809448627,-0.0309988832682935,0.20250000000000004,0.14250000000000002,0.12750000000000003,0.059400408267974866,0.956862,1,0.025104999542236328,0.013498783111572266
30,78bf101b569d4b53afa6b9f0e899a99c,-0.9492815385804411,0.30749724121475036,-0.06410909612183234,-0.014143229833031876,0.10500000000000002,0.21750000000000005,0.12750000000000003,0.05658665657043458,0.9788239,1,0.02545642852783203,0.013661384582519531
30,514713aa205c42f9a17deae2ad63d3b6,-0.8701075776909195,-0.4924558920967305,-0.016659920777428033,0.011065469883553858,0.09750000000000002,0.07500000000000001,0.11250000000000002,0.04944372653961183,0.9777921,0,0.025196075439453125,0.013473272323608398
30,d6fe5df9d6f74cfb8476c7f1c66e4883,-0.8841857371756207,0.3796477938608467,-0.2318158909891037,-0.14263424370299088,0.20250000000000004,0.25500000000000006,0.12000000000000002,0.052762638330459605,0.9654163,1,0.025174379348754883,0.013972759246826172
30,102982a1cca84d7eb3782e783450f9c2,-0.913083079283114,-0.4070935857885756,-0.01732804817816151,-0.01593240355381153,0.09750000000000002,0.09750000000000002,0.11250000000000002,0.04883585214614869,0.9657429,0,0.026702404022216797,0.013845443725585938
30,1ce0375375d14fd0a14285032d7dbc0e,-0.9742693939830153,0.22280103056872957,-0.033521287276618385,-0.005930600711460497,0.21000000000000005,0.10500000000000002,0.12750000000000003,0.052745797634124764,0.9938447,1,0.024931907653808594,0.013893604278564453
31,d9bd6f79c90d4a21bfb4b999e75237e7,-0.7890384203955979,-0.6140860324368235,-0.017261941000621422,0.004329122140965778,0.13500000000000004,0.12000000000000002,0.17250000000000004,0.051389182806015024,0.9817714,1,0.02530956268310547,0.014090538024902344
31,98fe79440e274f7694f580996f09d321,-0.9357415409454802,0.3450693179682554,-0.06335996072241826,-0.03606174875342107,0.10500000000000002,0.20250000000000004,0.12750000000000003,0.04576675057411195,0.9641715,1,0.024790048599243164,0.01347208023071289
31,37a967f4dfb048529eff38f2ac3a29dc,-0.9964997712200702,-0.08354332750629072,-0.0021530865926695517,0.00202054587894416,0.21750000000000005,0.13500000000000004,0.17250000000000004,0.05658038377761842,0.9906152,1,0.03974604606628418,0.018152952194213867
31,3652fe63c3ac4b40ad12cf4e385ecd26,-0.8094286805099137,-0.5851853242661941,0.03961022434319225,-0.028537301185140702,0.18000000000000005,0.17250000000000004,0.12000000000000002,0.04390523314476014,0.979862,1,0.050829410552978516,0.0178678035736084
31,99ba0b40aec640efbf47a2bebe645f62,-0.9953968781053818,-0.09482171807724646,0.013532824352177116,-0.0032801682871978354,0.12750000000000003,0.10500000000000002,0.12750000000000003,0.0496171009540558,0.99282277,1,0.03680610656738281,0.013593912124633789
32,fe2db7cc457f46d6b25b134a3d033a25,-0.9178707079844521,-0.39360493324295054,0.04531833488879008,-0.023125061596471007,0.11250000000000002,0.22500000000000003,0.12750000000000003,0.05501824021339417,0.9900699,1,0.025286197662353516,0.014291524887084961
32,6e7d39aaa0914b569b281094be3fd3b3,-0.7252180952335149,-0.6877979992801456,0.02102577422795105,-0.023463660205018385,0.17250000000000004,0.15000000000000002,0.12000000000000002,0.05992344617843629,0.9138365,1,0.02557373046875,0.013497114181518555
32,a63852ae81c847a891e71597640e4b2d,-0.9451430128878684,-0.3265191507162168,-0.0002427209321617638,0.00948000481816096,0.09000000000000002,0.08250000000000002,0.12750000000000003,0.05808048963546754,0.99157447,1,0.028689861297607422,0.014696598052978516
32,966c971df1154598a0e26705840945d7,-0.9696053997742631,-0.24416204126421875,-0.014473939557827853,0.0063852492478802,0.24750000000000005,0.09000000000000002,0.12000000000000002,0.06431856393814088,0.9773033,1,0.02512049674987793,0.013897895812988281
32,ce3460e31e4845bea83568d08307b521,-0.839401745631881,-0.540550328006869,-0.05660210680098583,0.0025007653842420915,0.19500000000000003,0.21750000000000005,0.17250000000000004,0.05071604132652284,0.9928442,1,0.027112483978271484,0.013767004013061523
33,ea02be66d92647788f18f19a5c072d22,-0.9126531604450335,-0.40108758750403656,0.064376779766178,-0.0452613091593792,0.24750000000000005,0.16500000000000004,0.12750000000000003,0.056071944236755385,0.9431661,1,0.025570392608642578,0.013533592224121094
33,4cf3c831af6e47a59453a674e851f1e6,-0.8184566792233496,-0.42117668713317824,-0.3700700833411681,0.12564631258444825,0.06750000000000002,0.08250000000000002,0.12750000000000003,0.04577210426330567,0.95930564,1,0.024903297424316406,0.013536691665649414
33,d01f7377f7c04c2ebf1ce09905811e23,-0.8762611814051267,-0.48178610575477226,-0.00531611875055042,-0.004497682244582918,0.05250000000000001,0.08250000000000002,0.12750000000000003,0.0566752588748932,0.99021137,1,0.026479482650756836,0.01380300521850586
33,878c65dda2e84331a7da5245f2a0e59d,-0.7239531508349162,-0.6872796038337173,-0.044343923694433594,0.039650951839116676,0.13500000000000004,0.037500000000000006,0.11250000000000002,0.05648617744445802,0.9591954,1,0.04365730285644531,0.017629384994506836
33,b6dc6dbc711743c58cbe433ad93edbcf,-0.9484171548854029,-0.31652070018013245,-0.014449835246445638,-0.010523732128235257,0.17250000000000004,0.15000000000000002,0.12750000000000003,0.05133696913719178,0.988727,0,0.040242671966552734,0.01820826530456543
33,8cc67c4e311d45c9b9aaf8cf382a680a,-0.9019311398668438,0.4177834267536963,-0.08693433294836866,-0.06648044090750824,0.19500000000000003,0.13500000000000004,0.12750000000000003,0.043707783222198496,0.9889778,1,0.0378880500793457,0.013910055160522461
34,31a4974ae9f6498982a80905ca865f4f,-0.6973026867273086,-0.7070178264209543,0.04994263038908168,-0.10677307654875294,0.10500000000000002,0.24750000000000005,0.12000000000000002,0.05503193378448487,0.9542822,1,0.027560949325561523,0.013626575469970703
34,841d691ac058477ba72966a6d65f59e7,-0.9312564400474025,0.3614604576311958,-0.03527357157443953,-0.029386316333763096,0.04500000000000001,0.18750000000000003,0.12750000000000003,0.03957590103149415,0.9915695,1,0.028243064880371094,0.013553619384765625
34,a94be71ed4bf40029834289ae4a0acea,-0.8914203478452212,-0.45262359779484845,0.022333470320924427,-0.0016906419421629053,0.17250000000000004,0.14250000000000002,0.12750000000000003,0.053864679336547865,0.9921275,1,0.02782917022705078,0.013941526412963867
34,d95da2cfa0e84e4ca17ad46106fab567,-0.9342161067472874,0.35619984724568854,-0.01829236863658435,0.0052272330876461295,0.08250000000000002,0.10500000000000002,0.13500000000000004,0.058786447048187265,0.9934759,1,0.02567768096923828,0.0173492431640625
34,a052b886b70d4b4f9b6a87a0098711d3,-0.9976975787580638,-0.06755836964872489,0.0021166961829475633,-0.005561261365238787,0.09750000000000002,0.037500000000000006,0.11250000000000002,0.052967151403427136,0.9204216,0,0.025105953216552734,0.013406753540039062
34,da0bf0051871411ca87551a1abfad324,-0.9697345136254539,-0.24255981143468203,-0.026001091084009262,0.010181071791176485,0.09750000000000002,0.06000000000000001,0.11250000000000002,0.06478636980056764,0.9778632,1,0.025511503219604492,0.013361692428588867
35,e0ac480b1f9544a0873414bbcb5959ab,-0.7621330664606193,0.45475288922264856,-0.3639291858158268,-0.2826809977030933,0.13500000000000004,0.20250000000000004,0.12750000000000003,0.052010951042175305,0.9092024,0,0.025163888931274414,0.013705253601074219
35,9a34c12f66a449f8a7412a31cd054e95,-0.926567465514478,-0.35898761133124485,0.11210985847747033,0.0056574192813777435,0.24000000000000005,0.07500000000000001,0.12000000000000002,0.05221665859222413,0.9688549,1,0.025600194931030273,0.013725757598876953
35,5da2082fef944cf29c2b43f54f879815,-0.9364579462837027,-0.014413264813918211,-0.3489529917654756,0.03271975209926495,0.05250000000000001,0.11250000000000002,0.11250000000000002,0.046411013603210455,0.9535743,1,0.03242683410644531,0.0175931453704834
35,0d5aa88978c84e6d8ff22645b05c1ee3,-0.9965207060797906,0.07931947026822693,-0.02281726356308059,-0.011587772611529951,0.13500000000000004,0.13500000000000004,0.15750000000000003,0.04597779750823976,0.9820243,0,0.04343557357788086,0.0171201229095459
35,181795c6b7024c59815ca98bff40237e,-0.9985341187687692,0.03069998994565429,-0.03172004145987473,-0.03132033272169902,0.09000000000000002,0.15750000000000003,0.12000000000000002,0.05068339347839356,0.9053331,0,0.034842729568481445,0.013728618621826172
36,f9306309e907494982a2fe9ae312246b,-0.9976025884548834,-0.0021409092144343013,0.053667866042013415,0.043637737915120364,0.12750000000000003,0.12750000000000003,0.15000000000000002,0.05459945797920228,0.97755706,1,0.025351762771606445,0.014154434204101562
36,50367c188bd047bba3550e864b7d4419,-0.7732157278531705,-0.6276947507945811,-0.07139457366418904,0.05513214014283346,0.04500000000000001,0.17250000000000004,0.12000000000000002,0.05471006155014039,0.9786809,1,0.02606201171875,0.01370096206665039
36,8afe661409f841bcb33d6fa29eb457ab,-0.876375516216253,-0.4814306904525029,0.013686571579898221,-0.0017670952183478,0.18000000000000005,0.09000000000000002,0.12000000000000002,0.05233693957328797,0.9911302,1,0.025936603546142578,0.013681888580322266
36,1d190751fb414fa78f8e3134d82e5c43,-0.9473298911906219,-0.3191734594105972,0.026168108328521303,-0.003100027603574139,0.06750000000000002,0.24750000000000005,0.13500000000000004,0.04763242006301881,0.9851673,1,0.02735590934753418,0.013470888137817383
36,4107919860894003b6774ddb01e4e4a9,-0.7874796098870065,-0.6160108814965821,-0.019540949932187718,-0.004960762618776816,0.09750000000000002,0.037500000000000006,0.11250000000000002,0.04641834497451783,0.946975,1,0.02628469467163086,0.013671636581420898
37,ef4ad1a179864db4923085d23f2aaa11,-0.9224692531089754,-0.38201096438620413,0.047639801829755725,-0.02912987193437656,0.20250000000000004,0.11250000000000002,0.15750000000000003,0.045930283069610604,0.9671503,1,0.026176929473876953,0.013921022415161133
37,b38c86e2a42c4f8987ffdacc64fce377,-0.838021388534022,-0.5395257202378264,-0.06693103568151094,0.046393814501124515,0.06750000000000002,0.05250000000000001,0.12750000000000003,0.04704734444618226,0.98761314,1,0.025725841522216797,0.013685464859008789
37,7d7ab3bac2df4e50ba7ce9d859d2dc20,-0.9431847448625967,0.33148348734628896,-0.02283055735580711,1.8056693299036065e-05,0.18750000000000003,0.07500000000000001,0.12750000000000003,0.052890965938568124,0.97167474,1,0.025135040283203125,0.013657331466674805
37,b2f10ea4d49b46458b15c5857d55451a,-0.9715800740723535,0.23458858984825373,0.030848778337656268,0.006978972248276544,0.24750000000000005,0.15000000000000002,0.12000000000000002,0.05245188832283021,0.9502837,1,0.04156684875488281,0.01950526237487793
37,56315a544543466fb1ea8c61ca3d5cbd,-0.7569669169728458,0.26327900981768926,-0.5388485564806668,-0.25947539917445656,0.06750000000000002,0.20250000000000004,0.15000000000000002,0.06268353939056398,0.9697485,1,0.039987802505493164,0.0174863338470459
38,76cbd7aa6d1d4b44987e0cea5fbb6dd8,-0.9757247980387369,-0.17428397805742712,-0.019783347474367854,-0.13112906865928933,0.15000000000000002,0.24000000000000005,0.12000000000000002,0.045488297939300544,0.96727926,0,0.03647565841674805,0.013580083847045898
38,d8bbceaaac564fdb9c8df7695b26f401,-0.8220235354260653,-0.5388645690307946,-0.1754437290253472,0.05587290393892964,0.12000000000000002,0.04500000000000001,0.12000000000000002,0.053239670991897595,0.9907154,1,0.025361061096191406,0.013613462448120117
38,88fb8ce9e2124c63990974cdf641923f,-0.9926328910072084,0.11106448156356746,-0.03301731953071715,-0.03541865661899129,0.07500000000000001,0.16500000000000004,0.11250000000000002,0.04965136528015138,0.92662895,1,0.025864601135253906,0.013751745223999023
38,220572cf2757478082df1ca3191714ca,-0.8047800815928113,-0.5929744954460273,0.02645155652410147,-0.003253179898132855,0.22500000000000003,0.21000000000000005,0.11250000000000002,0.05527656555175783,0.9369347,1,0.02491593360900879,0.013318300247192383
38,70171aa146bf4b5a87e1a4f85488cc82,-0.9588618156168636,-0.2835285627431219,-0.0056143658450692226,0.012808261275792156,0.18000000000000005,0.12750000000000003,0.12750000000000003,0.062141554355621346,0.99370956,1,0.025499820709228516,0.013477087020874023
38,bf47dd2283f745e582ba444d2787806f,-0.9438843722536935,0.3290419188695184,-0.024790884617755148,0.014110970263787914,0.13500000000000004,0.23250000000000004,0.13500000000000004,0.04185935854911805,0.99168205,1,0.025298595428466797,0.01381826400756836
39,f88e03af12264841becb490a0c3f56d2,-0.8527098647674128,-0.5223678564613468,-0.0032528875332318535,0.0026697915676329935,0.15750000000000003,0.09000000000000002,0.17250000000000004,0.048507492542266856,0.9563369,1,0.025561809539794922,0.013840436935424805
39,573fbc883cbd49219bada41f06424c89,-0.9119216155271713,0.40244185710856245,0.024611063170892487,0.076379410516996,0.22500000000000003,0.12000000000000002,0.15750000000000003,0.04627441048622132,0.9455104,1,0.026358842849731445,0.01369166374206543
39,741648ef80e54cca8916aa4c83afdabb,-0.9364513564365012,-0.3442446221425327,-0.03876514653987114,0.05524274221944534,0.24750000000000005,0.07500000000000001,0.12750000000000003,0.04587611317634584,0.9869175,1,0.02555561065673828,0.01346898078918457
39,38c2fbc8abc34da8b6109bfb75f01d94,-0.7612253004999266,-0.6481697795646614,0.018281233413615212,-0.0088190273143519,0.16500000000000004,0.14250000000000002,0.12000000000000002,0.06448233604431154,0.97191566,1,0.03535628318786621,0.021656513214111328
39,21b2283ed2c844829febba0fdedc3c2c,-0.9581695688295451,0.09617408111059479,-0.26570297644330576,-0.04542633378014038,0.06750000000000002,0.06750000000000002,0.11250000000000002,0.0561290216445923,0.96795195,1,0.04053688049316406,0.018294572830200195
40,1d4a8757bfa44f96b972339d9681aa38,-0.9879222053180735,-0.0721935521792197,-0.13422212871078704,-0.027968329009171858,0.12000000000000002,0.15000000000000002,0.17250000000000004,0.05008464574813844,0.98054564,1,0.03910064697265625,0.01381373405456543
40,e9bcc99d68a9428591b988de5a451813,-0.9002949654621096,-0.4348661034077517,-0.010074688187889933,-0.016091859073898606,0.10500000000000002,0.08250000000000002,0.12750000000000003,0.04636348843574525,0.99101925,1,0.025956153869628906,0.01463770866394043
40,4bfc8f5de962411b8d3d6812819e3aea,-0.9614816040880166,-0.27128725490218875,0.03647846999739294,0.025013427486428104,0.21000000000000005,0.15000000000000002,0.12750000000000003,0.0525296974182129,0.98202205,0,0.024976015090942383,0.01356816291809082
